Date,precip,Tmax,Tmin,Tmean
2000-10-18,0.0,59.0,42.0,50.5
2000-10-19,0.0,69.0,42.0,55.5
2000-10-20,nan,nan,nan,nan
2000-10-21,0.0,77.0,49.0,63.0
2000-10-22,nan,nan,nan,nan
2000-10-23,0.05,63.0,53.0,58.0
2000-10-24,0.1,68.0,57.0,62.5
2000-10-25,0.0,65.0,54.0,59.5
2000-10-26,0.0,66.0,55.0,60.5
2000-10-27,0.18,71.0,52.0,61.5
2000-10-28,0.0,72.0,49.0,60.5
2000-10-29,0.0,55.0,46.0,50.5
2000-10-30,0.0,54.0,45.0,49.5
2000-10-31,0.0,62.0,46.0,54.0
2000-11-01,0.0,64.0,56.0,60.0
2000-11-02,0.1,65.0,57.0,61.0
2000-11-03,0.0,nan,nan,nan
2000-11-04,0.0,58.0,37.0,47.5
2000-11-05,0.0,57.0,38.0,47.5
2000-11-06,0.0,61.0,40.0,50.5
2000-11-07,1.0,57.0,46.0,51.5
2000-11-08,0.0,51.0,33.0,42.0
2000-11-09,0.45,48.0,39.0,43.5
2000-11-10,0.65,40.0,35.0,37.5
2000-11-11,0.0,45.0,28.0,36.5
2000-11-12,0.0,46.0,28.0,37.0
2000-11-13,0.2,47.0,31.0,39.0
2000-11-14,0.02,37.0,28.0,32.5
2000-11-15,0.001,35.0,22.0,28.5
2000-11-16,0.06,40.0,23.0,31.5
2000-11-17,0.12,42.0,28.0,35.0
2000-11-18,0.0,33.0,22.0,27.5
2000-11-19,nan,nan,nan,nan
2000-11-20,0.01,40.0,23.0,31.5
2000-11-21,0.01,29.0,13.0,21.0
2000-11-22,0.0,23.0,14.0,18.5
2000-11-23,0.0,31.0,15.0,23.0
2000-11-24,0.0,37.0,22.0,29.5
2000-11-25,0.0,45.0,32.0,38.5
2000-11-26,0.0,44.0,38.0,41.0
2000-11-27,0.01,38.0,36.0,37.0
2000-11-28,0.0,36.0,28.0,32.0
2000-11-29,0.16,38.0,34.0,36.0
2000-11-30,0.0,37.0,34.0,35.5
2000-12-01,0.35,36.0,33.0,34.5
2000-12-02,0.001,38.0,29.0,33.5
2000-12-03,0.0,34.0,26.0,30.0
2000-12-04,0.0,37.0,24.0,30.5
2000-12-05,0.0,29.0,9.0,19.0
2000-12-06,0.0,19.0,8.0,13.5
2000-12-07,0.07,19.0,10.0,14.5
2000-12-08,0.03,28.0,18.0,23.0
2000-12-09,0.0,18.0,2.0,10.0
2000-12-10,0.0,31.0,16.0,23.5
2000-12-11,0.16,34.0,13.0,23.5
2000-12-12,0.1,33.0,4.0,18.5
2000-12-13,0.0,13.0,-6.0,3.5
2000-12-14,0.35,25.0,-3.0,11.0
2000-12-15,0.03,28.0,6.0,17.0
2000-12-16,0.06,34.0,12.0,23.0
2000-12-17,0.0,34.0,23.0,28.5
2000-12-18,0.0,23.0,1.0,12.0
2000-12-19,0.21,19.0,3.0,11.0
2000-12-20,0.0,22.0,0.0,11.0
2000-12-21,0.08,17.0,3.0,10.0
2000-12-22,nan,16.0,-3.0,6.5
2000-12-23,0.03,10.0,-3.0,3.5
2000-12-24,0.001,6.0,2.0,4.0
2000-12-25,0.0,15.0,-2.0,6.5
2000-12-26,0.001,17.0,-2.0,7.5
2000-12-27,0.0,17.0,1.0,9.0
2000-12-28,0.001,17.0,3.0,10.0
2000-12-29,0.05,27.0,11.0,19.0
2000-12-30,0.26,27.0,18.0,22.5
2000-12-31,0.0,25.0,20.0,22.5
2001-01-01,0.0,nan,nan,nan
2001-01-02,0.0,27.0,3.0,15.0
2001-01-03,0.01,22.0,7.0,14.5
2001-01-04,0.0,28.0,7.0,17.5
2001-01-05,0.001,33.0,20.0,26.5
2001-01-06,0.0,36.0,21.0,28.5
2001-01-07,0.0,23.0,7.0,15.0
2001-01-08,0.0,32.0,14.0,23.0
2001-01-09,0.0,24.0,11.0,17.5
2001-01-10,0.0,29.0,11.0,20.0
2001-01-11,0.0,38.0,22.0,30.0
2001-01-12,0.0,41.0,23.0,32.0
2001-01-13,0.0,36.0,25.0,30.5
2001-01-14,0.0,36.0,32.0,34.0
2001-01-15,0.01,36.0,33.0,34.5
2001-01-16,0.001,33.0,28.0,30.5
2001-01-17,0.0,34.0,24.0,29.0
2001-01-18,0.0,26.0,20.0,23.0
2001-01-19,0.001,33.0,20.0,26.5
2001-01-20,0.03,30.0,13.0,21.5
2001-01-21,0.0,25.0,5.0,15.0
2001-01-22,0.0,26.0,9.0,17.5
2001-01-23,0.0,31.0,9.0,20.0
2001-01-24,0.001,35.0,18.0,26.5
2001-01-25,0.0,28.0,11.0,19.5
2001-01-26,0.0,nan,nan,nan
2001-01-27,0.06,30.0,15.0,22.5
2001-01-28,0.0,nan,nan,nan
2001-01-29,0.08,30.0,24.0,27.0
2001-01-30,0.75,40.0,31.0,35.5
2001-01-31,0.15,38.0,31.0,34.5
2001-02-01,0.0,36.0,20.0,28.0
2001-02-02,0.01,33.0,-1.0,16.0
2001-02-03,0.001,17.0,-1.0,8.0
2001-02-04,0.09,30.0,17.0,23.5
2001-02-05,0.001,34.0,26.0,30.0
2001-02-06,0.3,32.0,27.0,29.5
2001-02-07,0.0,34.0,13.0,23.5
2001-02-08,0.15,34.0,15.0,24.5
2001-02-09,0.75,53.0,26.0,39.5
2001-02-10,0.38,35.0,12.0,23.5
2001-02-11,0.0,25.0,10.0,17.5
2001-02-12,0.0,34.0,10.0,22.0
2001-02-13,0.0,38.0,27.0,32.5
2001-02-14,0.0,38.0,32.0,35.0
2001-02-15,0.15,38.0,24.0,31.0
2001-02-16,nan,29.0,26.0,27.5
2001-02-17,0.0,26.0,4.0,15.0
2001-02-18,0.0,16.0,5.0,10.5
2001-02-19,0.0,35.0,7.0,21.0
2001-02-20,0.0,40.0,29.0,34.5
2001-02-21,0.0,34.0,7.0,20.5
2001-02-22,0.0,22.0,7.0,14.5
2001-02-23,0.001,26.0,10.0,18.0
2001-02-24,0.14,32.0,17.0,24.5
2001-02-25,nan,nan,nan,nan
2001-02-26,0.6,51.0,nan,nan
2001-02-27,0.0,37.0,23.0,30.0
2001-02-28,0.0,36.0,19.0,27.5
2001-03-01,0.0,35.0,nan,nan
2001-03-02,0.0,36.0,31.0,33.5
2001-03-03,0.0,42.0,22.0,32.0
2001-03-04,0.0,49.0,22.0,35.5
2001-03-05,0.001,44.0,16.0,30.0
2001-03-06,0.0,28.0,16.0,22.0
2001-03-07,0.0,42.0,20.0,31.0
2001-03-08,0.0,45.0,20.0,32.5
2001-03-09,0.001,34.0,20.0,27.0
2001-03-10,0.0,38.0,17.0,27.5
2001-03-11,0.0,50.0,18.0,34.0
2001-03-12,0.0,40.0,20.0,30.0
2001-03-13,0.17,46.0,31.0,38.5
2001-03-14,0.0,41.0,26.0,33.5
2001-03-15,0.0,41.0,30.0,35.5
2001-03-16,0.5,37.0,30.0,33.5
2001-03-17,0.21,31.0,27.0,29.0
2001-03-18,0.0,37.0,18.0,27.5
2001-03-19,0.0,42.0,19.0,30.5
2001-03-20,0.0,43.0,23.0,33.0
2001-03-21,0.0,46.0,27.0,36.5
2001-03-22,0.0,51.0,28.0,39.5
2001-03-23,0.0,49.0,29.0,39.0
2001-03-24,0.0,49.0,21.0,35.0
2001-03-25,0.01,nan,nan,nan
2001-03-26,0.0,30.0,14.0,22.0
2001-03-27,0.0,33.0,14.0,23.5
2001-03-28,0.0,43.0,24.0,33.5
2001-03-29,0.0,46.0,27.0,36.5
2001-03-30,0.0,nan,nan,nan
2001-03-31,0.0,47.0,35.0,41.0
2001-04-01,0.0,nan,nan,nan
2001-04-02,0.001,48.0,36.0,42.0
2001-04-03,0.001,50.0,35.0,42.5
2001-04-04,0.0,44.0,35.0,39.5
2001-04-05,0.0,49.0,nan,nan
2001-04-06,0.58,60.0,44.0,52.0
2001-04-07,0.01,nan,39.0,nan
2001-04-08,0.0,72.0,45.0,58.5
2001-04-09,0.25,74.0,42.0,58.0
2001-04-10,0.02,54.0,41.0,47.5
2001-04-11,0.48,50.0,42.0,46.0
2001-04-12,0.43,77.0,nan,nan
2001-04-13,0.001,52.0,45.0,48.5
2001-04-14,0.05,53.0,42.0,47.5
2001-04-15,0.0,65.0,46.0,55.5
2001-04-16,0.12,56.0,32.0,44.0
2001-04-17,0.09,37.0,30.0,33.5
2001-04-18,0.0,42.0,27.0,34.5
2001-04-19,0.0,54.0,34.0,44.0
2001-04-20,0.42,64.0,nan,nan
2001-04-21,0.22,77.0,nan,nan
2001-04-22,0.0,84.0,62.0,73.0
2001-04-23,0.22,70.0,49.0,59.5
2001-04-24,0.14,72.0,41.0,56.5
2001-04-25,0.0,61.0,46.0,53.5
2001-04-26,0.0,59.0,45.0,52.0
2001-04-27,0.001,78.0,47.0,62.5
2001-04-28,0.0,59.0,44.0,51.5
2001-04-29,0.0,60.0,45.0,52.5
2001-04-30,0.0,75.0,56.0,65.5
2001-05-01,0.001,86.0,64.0,75.0
2001-05-02,0.0,83.0,66.0,74.5
2001-05-03,0.0,84.0,64.0,74.0
2001-05-04,0.0,86.0,49.0,67.5
2001-05-05,0.0,57.0,47.0,52.0
2001-05-06,0.02,66.0,50.0,58.0
2001-05-07,0.36,68.0,57.0,62.5
2001-05-08,0.25,68.0,48.0,58.0
2001-05-09,0.001,77.0,nan,nan
2001-05-10,0.14,80.0,57.0,68.5
2001-05-11,0.93,80.0,60.0,70.0
2001-05-12,0.13,62.0,38.0,50.0
2001-05-13,0.0,57.0,35.0,46.0
2001-05-14,0.0,64.0,nan,nan
2001-05-15,0.95,64.0,53.0,58.5
2001-05-16,0.02,89.0,54.0,71.5
2001-05-17,0.0,84.0,55.0,69.5
2001-05-18,0.0,84.0,58.0,71.0
2001-05-19,0.0,69.0,49.0,59.0
2001-05-20,0.0,70.0,48.0,59.0
2001-05-21,0.001,70.0,54.0,62.0
2001-05-22,0.31,71.0,48.0,59.5
2001-05-23,0.16,62.0,47.0,54.5
2001-05-24,0.001,60.0,48.0,54.0
2001-05-25,0.22,60.0,45.0,52.5
2001-05-26,0.02,61.0,41.0,51.0
2001-05-27,1.28,55.0,46.0,50.5
2001-05-28,0.02,58.0,47.0,52.5
2001-05-29,0.54,68.0,49.0,58.5
2001-05-30,0.0,60.0,42.0,51.0
2001-05-31,0.0,63.0,43.0,53.0
2001-06-01,0.53,59.0,46.0,52.5
2001-06-02,0.24,65.0,50.0,57.5
2001-06-03,0.12,54.0,45.0,49.5
2001-06-04,0.0,54.0,43.0,48.5
2001-06-05,0.001,54.0,44.0,49.0
2001-06-06,0.32,55.0,48.0,51.5
2001-06-07,0.02,58.0,50.0,54.0
2001-06-08,0.0,64.0,50.0,57.0
2001-06-09,0.0,69.0,50.0,59.5
2001-06-10,0.0,78.0,64.0,71.0
2001-06-11,0.0,84.0,68.0,76.0
2001-06-12,1.11,79.0,64.0,71.5
2001-06-13,0.0,84.0,69.0,76.5
2001-06-14,0.0,88.0,71.0,79.5
2001-06-15,0.0,91.0,70.0,80.5
2001-06-16,0.06,77.0,57.0,67.0
2001-06-17,0.0,82.0,66.0,74.0
2001-06-18,0.18,83.0,70.0,76.5
2001-06-19,0.0,91.0,76.0,83.5
2001-06-20,0.0,81.0,60.0,70.5
2001-06-21,0.001,74.0,57.0,65.5
2001-06-22,0.13,69.0,54.0,61.5
2001-06-23,0.001,66.0,50.0,58.0
2001-06-24,0.0,71.0,58.0,64.5
2001-06-25,0.0,78.0,59.0,68.5
2001-06-26,0.0,83.0,64.0,73.5
2001-06-27,0.0,82.0,62.0,72.0
2001-06-28,0.0,83.0,62.0,72.5
2001-06-29,0.0,82.0,66.0,74.0
2001-06-30,0.0,85.0,70.0,77.5
2001-07-01,0.0,90.0,70.0,80.0
2001-07-02,0.0,72.0,45.0,58.5
2001-07-03,0.001,66.0,54.0,60.0
2001-07-04,0.0,81.0,nan,nan
2001-07-05,0.0,85.0,58.0,71.5
2001-07-06,0.0,70.0,54.0,62.0
2001-07-07,1.0,77.0,62.0,69.5
2001-07-08,0.0,84.0,68.0,76.0
2001-07-09,0.0,85.0,65.0,75.0
2001-07-10,0.0,85.0,65.0,75.0
2001-07-11,0.0,89.0,54.0,71.5
2001-07-12,0.0,82.0,61.0,71.5
2001-07-13,0.0,75.0,58.0,66.5
2001-07-14,0.0,79.0,63.0,71.0
2001-07-15,0.0,84.0,65.0,74.5
2001-07-16,0.0,86.0,67.0,76.5
2001-07-17,0.001,86.0,69.0,77.5
2001-07-18,0.71,79.0,70.0,74.5
2001-07-19,0.01,84.0,67.0,75.5
2001-07-20,0.0,85.0,72.0,78.5
2001-07-21,0.0,86.0,74.0,80.0
2001-07-22,0.0,90.0,72.0,81.0
2001-07-23,0.43,92.0,70.0,81.0
2001-07-24,0.25,93.0,71.0,82.0
2001-07-25,0.42,85.0,70.0,77.5
2001-07-26,0.0,74.0,66.0,70.0
2001-07-27,0.0,75.0,65.0,70.0
2001-07-28,0.0,74.0,68.0,71.0
2001-07-29,0.0,81.0,56.0,68.5
2001-07-30,0.0,82.0,68.0,75.0
2001-07-31,0.0,81.0,69.0,75.0
2001-08-01,0.0,90.0,76.0,83.0
2001-08-02,0.001,92.0,75.0,83.5
2001-08-03,0.0,80.0,70.0,75.0
2001-08-04,0.0,82.0,64.0,73.0
2001-08-05,0.0,80.0,64.0,72.0
2001-08-06,0.0,88.0,68.0,78.0
2001-08-07,0.0,93.0,75.0,84.0
2001-08-08,0.0,96.0,78.0,87.0
2001-08-09,0.0,96.0,74.0,85.0
2001-08-10,0.47,94.0,60.0,77.0
2001-08-11,0.0,74.0,58.0,66.0
2001-08-12,0.0,80.0,60.0,70.0
2001-08-13,0.0,81.0,64.0,72.5
2001-08-14,0.0,73.0,63.0,68.0
2001-08-15,0.0,77.0,66.0,71.5
2001-08-16,0.001,79.0,66.0,72.5
2001-08-17,0.94,72.0,59.0,65.5
2001-08-18,0.0,80.0,62.0,71.0
2001-08-19,0.78,81.0,65.0,73.0
2001-08-20,0.78,71.0,63.0,67.0
2001-08-21,0.0,77.0,56.0,66.5
2001-08-22,0.34,76.0,60.0,68.0
2001-08-23,0.37,83.0,68.0,75.5
2001-08-24,0.0,71.0,66.0,68.5
2001-08-25,0.06,74.0,69.0,71.5
2001-08-26,0.23,77.0,67.0,72.0
2001-08-27,0.001,84.0,70.0,77.0
2001-08-28,0.04,79.0,62.0,70.5
2001-08-29,0.0,76.0,62.0,69.0
2001-08-30,0.0,80.0,63.0,71.5
2001-08-31,0.11,84.0,62.0,73.0
2001-09-01,0.0,74.0,58.0,66.0
2001-09-02,0.0,75.0,49.0,62.0
2001-09-03,0.0,79.0,54.0,66.5
2001-09-04,0.03,88.0,61.0,74.5
2001-09-05,0.0,76.0,53.0,64.5
2001-09-06,0.0,84.0,60.0,72.0
2001-09-07,0.8,86.0,68.0,77.0
2001-09-08,0.001,89.0,72.0,80.5
2001-09-09,0.0,82.0,66.0,74.0
2001-09-10,0.64,72.0,53.0,62.5
2001-09-11,0.0,75.0,48.0,61.5
2001-09-12,0.0,77.0,55.0,66.0
2001-09-13,0.0,83.0,60.0,71.5
2001-09-14,0.0,66.0,53.0,59.5
2001-09-15,0.0,62.0,54.0,58.0
2001-09-16,0.0,66.0,55.0,60.5
2001-09-17,0.0,67.0,47.0,57.0
2001-09-18,0.07,68.0,54.0,61.0
2001-09-19,2.98,67.0,57.0,62.0
2001-09-20,0.12,66.0,54.0,60.0
2001-09-21,0.58,74.0,57.0,65.5
2001-09-22,0.06,65.0,52.0,58.5
2001-09-23,0.001,74.0,50.0,62.0
2001-09-24,0.85,54.0,43.0,48.5
2001-09-25,0.03,58.0,38.0,48.0
2001-09-26,0.0,57.0,41.0,49.0
2001-09-27,0.0,58.0,45.0,51.5
2001-09-28,0.0,67.0,41.0,54.0
2001-09-29,0.0,55.0,44.0,49.5
2001-09-30,0.0,68.0,42.0,55.0
2001-10-01,0.0,70.0,44.0,57.0
2001-10-02,0.0,77.0,50.0,63.5
2001-10-03,0.0,81.0,53.0,67.0
2001-10-04,0.0,78.0,52.0,65.0
2001-10-05,0.0,61.0,47.0,54.0
2001-10-06,0.0,50.0,35.0,42.5
2001-10-07,0.0,58.0,27.0,42.5
2001-10-08,0.0,66.0,34.0,50.0
2001-10-09,0.0,60.0,45.0,52.5
2001-10-10,0.0,58.0,49.0,53.5
2001-10-11,0.15,62.0,52.0,57.0
2001-10-12,0.7,72.0,55.0,63.5
2001-10-13,0.13,60.0,52.0,56.0
2001-10-14,3.01,64.0,43.0,53.5
2001-10-15,0.1,57.0,44.0,50.5
2001-10-16,0.03,52.0,43.0,47.5
2001-10-17,0.0,50.0,32.0,41.0
2001-10-18,0.0,54.0,36.0,45.0
2001-10-19,0.0,64.0,44.0,54.0
2001-10-20,0.0,60.0,46.0,53.0
2001-10-21,0.0,62.0,42.0,52.0
2001-10-22,0.0,67.0,48.0,57.5
2001-10-23,2.36,66.0,52.0,59.0
2001-10-24,0.87,67.0,49.0,58.0
2001-10-25,0.23,62.0,38.0,50.0
2001-10-26,0.001,40.0,35.0,37.5
2001-10-27,0.0,43.0,36.0,39.5
2001-10-28,0.0,50.0,36.0,43.0
2001-10-29,0.0,56.0,35.0,45.5
2001-10-30,0.0,61.0,40.0,50.5
2001-10-31,0.13,55.0,48.0,51.5
2001-11-01,nan,nan,nan,nan
2001-11-02,nan,nan,nan,nan
2001-11-03,nan,nan,nan,nan
2001-11-04,nan,nan,nan,nan
2001-11-05,nan,nan,nan,nan
2001-11-06,nan,nan,nan,nan
2001-11-07,nan,nan,nan,nan
2001-11-08,nan,nan,nan,nan
2001-11-09,nan,nan,nan,nan
2001-11-10,nan,nan,nan,nan
2001-11-11,nan,nan,nan,nan
2001-11-12,nan,nan,nan,nan
2001-11-13,nan,nan,nan,nan
2001-11-14,nan,nan,nan,nan
2001-11-15,nan,nan,nan,nan
2001-11-16,nan,nan,nan,nan
2001-11-17,nan,nan,nan,nan
2001-11-18,nan,nan,nan,nan
2001-11-19,nan,nan,nan,nan
2001-11-20,nan,nan,nan,nan
2001-11-21,nan,nan,nan,nan
2001-11-22,nan,nan,nan,nan
2001-11-23,nan,nan,nan,nan
2001-11-24,nan,nan,nan,nan
2001-11-25,nan,nan,nan,nan
2001-11-26,nan,nan,nan,nan
2001-11-27,nan,nan,nan,nan
2001-11-28,nan,nan,nan,nan
2001-11-29,nan,nan,nan,nan
2001-11-30,nan,nan,nan,nan
2001-12-01,0.03,44.0,37.0,40.5
2001-12-02,0.0,51.0,38.0,44.5
2001-12-03,0.0,54.0,39.0,46.5
2001-12-04,0.0,58.0,44.0,51.0
2001-12-05,0.0,62.0,48.0,55.0
2001-12-06,0.11,69.0,40.0,54.5
2001-12-07,0.0,51.0,33.0,42.0
2001-12-08,0.0,45.0,36.0,40.5
2001-12-09,0.0,47.0,25.0,36.0
2001-12-10,0.0,41.0,27.0,34.0
2001-12-11,0.0,45.0,27.0,36.0
2001-12-12,0.0,45.0,29.0,37.0
2001-12-13,0.5,47.0,42.0,44.5
2001-12-14,0.07,46.0,32.0,39.0
2001-12-15,0.001,37.0,32.0,34.5
2001-12-16,0.0,44.0,33.0,38.5
2001-12-17,0.12,45.0,36.0,40.5
2001-12-18,0.001,45.0,28.0,36.5
2001-12-19,0.15,49.0,31.0,40.0
2001-12-20,0.05,35.0,27.0,31.0
2001-12-21,0.0,36.0,24.0,30.0
2001-12-22,0.0,39.0,28.0,33.5
2001-12-23,0.1,48.0,21.0,34.5
2001-12-24,0.04,24.0,17.0,20.5
2001-12-25,0.001,21.0,9.0,15.0
2001-12-26,0.001,22.0,11.0,16.5
2001-12-27,0.01,20.0,12.0,16.0
