Date,precip,Tmax,Tmin,Tmean
1993-06-20,0.5,84.0,63.0,73.5
1993-06-21,0.07,76.0,62.0,69.0
1993-06-22,0.0,71.0,61.0,66.0
1993-06-23,0.0,83.0,56.0,69.5
1993-06-24,0.0,74.0,59.0,66.5
1993-06-25,0.001,86.0,67.0,76.5
1993-06-26,0.01,80.0,62.0,71.0
1993-06-27,1.24,83.0,58.0,70.5
1993-06-28,0.04,84.0,59.0,71.5
1993-06-29,0.15,67.0,52.0,59.5
1993-06-30,2.69,68.0,52.0,60.0
1993-07-01,nan,nan,nan,nan
1993-07-02,nan,nan,nan,nan
1993-07-03,nan,nan,nan,nan
1993-07-04,nan,nan,nan,nan
1993-07-05,nan,nan,nan,nan
1993-07-06,nan,nan,nan,nan
1993-07-07,nan,nan,nan,nan
1993-07-08,nan,nan,nan,nan
1993-07-09,nan,nan,nan,nan
1993-07-10,nan,nan,nan,nan
1993-07-11,nan,nan,nan,nan
1993-07-12,nan,nan,nan,nan
1993-07-13,nan,nan,nan,nan
1993-07-14,nan,nan,nan,nan
1993-07-15,nan,nan,nan,nan
1993-07-16,nan,nan,nan,nan
1993-07-17,nan,nan,nan,nan
1993-07-18,nan,nan,nan,nan
1993-07-19,nan,nan,nan,nan
1993-07-20,0.0,85.0,62.0,73.5
1993-07-21,0.0,77.0,59.0,68.0
1993-07-22,0.0,72.0,57.0,64.5
1993-07-23,0.0,76.0,65.0,70.5
1993-07-24,nan,nan,nan,nan
1993-07-25,nan,nan,nan,nan
1993-07-26,0.0,88.0,65.0,76.5
1993-07-27,0.0,85.0,69.0,77.0
1993-07-28,0.001,88.0,68.0,78.0
1993-07-29,0.0,84.0,65.0,74.5
1993-07-30,0.0,80.0,58.0,69.0
1993-07-31,0.0,79.0,57.0,68.0
1993-08-01,0.0,86.0,nan,nan
1993-08-02,0.0,85.0,60.0,72.5
1993-08-03,0.0,85.0,61.0,73.0
1993-08-04,0.0,79.0,53.0,66.0
1993-08-05,0.0,72.0,53.0,62.5
1993-08-06,0.2,75.0,57.0,66.0
1993-08-07,0.001,74.0,55.0,64.5
1993-08-08,0.0,76.0,54.0,65.0
1993-08-09,0.0,75.0,63.0,69.0
1993-08-10,0.23,74.0,63.0,68.5
1993-08-11,0.0,85.0,67.0,76.0
1993-08-12,0.0,84.0,66.0,75.0
1993-08-13,0.0,83.0,65.0,74.0
1993-08-14,0.0,82.0,63.0,72.5
1993-08-15,0.0,83.0,64.0,73.5
1993-08-16,0.55,80.0,67.0,73.5
1993-08-17,0.0,77.0,66.0,71.5
1993-08-18,0.0,79.0,65.0,72.0
1993-08-19,0.001,78.0,67.0,72.5
1993-08-20,0.0,83.0,67.0,75.0
1993-08-21,0.0,77.0,65.0,71.0
1993-08-22,0.0,75.0,64.0,69.5
1993-08-23,0.0,82.0,63.0,72.5
1993-08-24,0.43,91.0,70.0,80.5
1993-08-25,0.0,88.0,68.0,78.0
1993-08-26,0.0,83.0,68.0,75.5
1993-08-27,0.0,93.0,73.0,83.0
1993-08-28,0.0,93.0,66.0,79.5
1993-08-29,nan,nan,nan,nan
1993-08-30,nan,72.0,64.0,68.0
1993-08-31,2.01,90.0,64.0,77.0
1993-09-01,0.0,71.0,51.0,61.0
1993-09-02,0.0,72.0,51.0,61.5
1993-09-03,0.03,75.0,63.0,69.0
1993-09-04,0.0,71.0,54.0,62.5
1993-09-05,0.0,76.0,54.0,65.0
1993-09-06,0.02,70.0,53.0,61.5
1993-09-07,0.03,66.0,48.0,57.0
1993-09-08,0.08,73.0,48.0,60.5
1993-09-09,0.0,71.0,53.0,62.0
1993-09-10,0.0,73.0,49.0,61.0
1993-09-11,0.0,64.0,41.0,52.5
1993-09-12,0.05,68.0,41.0,54.5
1993-09-13,0.0,81.0,62.0,71.5
1993-09-14,0.69,76.0,67.0,71.5
1993-09-15,0.47,70.0,49.0,59.5
1993-09-16,0.0,54.0,47.0,50.5
1993-09-17,0.0,56.0,52.0,54.0
1993-09-18,0.0,64.0,50.0,57.0
1993-09-19,0.001,64.0,47.0,55.5
1993-09-20,0.001,61.0,48.0,54.5
1993-09-21,0.14,60.0,56.0,58.0
1993-09-22,0.0,59.0,49.0,54.0
1993-09-23,0.02,64.0,52.0,58.0
1993-09-24,0.0,58.0,40.0,49.0
1993-09-25,0.0,62.0,40.0,51.0
1993-09-26,1.5,59.0,51.0,55.0
1993-09-27,0.16,64.0,48.0,56.0
1993-09-28,0.0,52.0,45.0,48.5
1993-09-29,0.0,56.0,40.0,48.0
1993-09-30,0.0,54.0,32.0,43.0
1993-10-01,0.0,59.0,31.0,45.0
1993-10-02,0.0,66.0,41.0,53.5
1993-10-03,0.0,59.0,39.0,49.0
1993-10-04,0.0,71.0,39.0,55.0
1993-10-05,0.0,67.0,34.0,50.5
1993-10-06,0.0,61.0,33.0,47.0
1993-10-07,0.0,78.0,48.0,63.0
1993-10-08,0.0,81.0,61.0,71.0
1993-10-09,0.5,78.0,41.0,59.5
1993-10-10,0.0,43.0,29.0,36.0
1993-10-11,0.0,52.0,29.0,40.5
1993-10-12,0.0,57.0,35.0,46.0
1993-10-13,0.0,51.0,29.0,40.0
1993-10-14,0.0,48.0,29.0,38.5
1993-10-15,0.001,62.0,37.0,49.5
1993-10-16,0.15,66.0,53.0,59.5
1993-10-17,0.0,59.0,42.0,50.5
1993-10-18,0.0,61.0,39.0,50.0
1993-10-19,0.001,54.0,37.0,45.5
1993-10-20,0.001,58.0,48.0,53.0
1993-10-21,0.19,54.0,40.0,47.0
1993-10-22,0.0,52.0,35.0,43.5
1993-10-23,0.0,69.0,33.0,51.0
1993-10-24,0.0,71.0,nan,nan
1993-10-25,0.0,70.0,44.0,57.0
1993-10-26,0.0,60.0,42.0,51.0
1993-10-27,0.0,45.0,35.0,40.0
1993-10-28,0.0,60.0,38.0,49.0
1993-10-29,0.0,54.0,34.0,44.0
1993-10-30,0.001,38.0,32.0,35.0
1993-10-31,0.001,40.0,23.0,31.5
1993-11-01,0.001,42.0,nan,nan
1993-11-02,0.0,44.0,27.0,35.5
1993-11-03,0.1,47.0,35.0,41.0
1993-11-04,0.0,52.0,36.0,44.0
1993-11-05,0.001,54.0,43.0,48.5
1993-11-06,0.001,nan,nan,nan
1993-11-07,0.001,nan,nan,nan
1993-11-08,0.0,43.0,18.0,30.5
1993-11-09,0.0,48.0,29.0,38.5
1993-11-10,0.001,47.0,27.0,37.0
1993-11-11,0.0,48.0,39.0,43.5
1993-11-12,0.0,56.0,30.0,43.0
1993-11-13,0.43,50.0,31.0,40.5
1993-11-14,0.0,64.0,38.0,51.0
1993-11-15,0.21,44.0,36.0,40.0
1993-11-16,0.0,40.0,35.0,37.5
1993-11-17,0.0,41.0,36.0,38.5
1993-11-18,0.0,43.0,24.0,33.5
1993-11-19,0.03,48.0,nan,nan
1993-11-20,0.0,48.0,22.0,35.0
1993-11-21,0.0,39.0,24.0,31.5
1993-11-22,0.0,51.0,38.0,44.5
1993-11-23,0.0,51.0,36.0,43.5
1993-11-24,0.0,50.0,40.0,45.0
1993-11-25,0.001,41.0,35.0,38.0
1993-11-26,0.53,42.0,36.0,39.0
1993-11-27,0.0,42.0,16.0,29.0
1993-11-28,0.001,32.0,17.0,24.5
1993-11-29,0.51,33.0,22.0,27.5
1993-11-30,0.0,29.0,20.0,24.5
1993-12-01,0.0,33.0,24.0,28.5
1993-12-02,0.2,45.0,25.0,35.0
1993-12-03,0.0,46.0,25.0,35.5
1993-12-04,0.0,45.0,25.0,35.0
1993-12-05,0.01,45.0,nan,nan
1993-12-06,0.13,40.0,34.0,37.0
1993-12-07,0.0,37.0,22.0,29.5
1993-12-08,0.0,36.0,21.0,28.5
1993-12-09,0.0,40.0,28.0,34.0
1993-12-10,0.0,51.0,35.0,43.0
1993-12-11,0.0,40.0,16.0,28.0
1993-12-12,0.0,32.0,16.0,24.0
1993-12-13,0.0,41.0,22.0,31.5
1993-12-14,0.0,46.0,36.0,41.0
1993-12-15,0.03,41.0,38.0,39.5
1993-12-16,0.001,44.0,36.0,40.0
1993-12-17,0.0,38.0,35.0,36.5
1993-12-18,0.001,40.0,34.0,37.0
1993-12-19,0.46,36.0,33.0,34.5
1993-12-20,0.001,34.0,32.0,33.0
1993-12-21,0.001,36.0,25.0,30.5
1993-12-22,0.01,26.0,24.0,25.0
1993-12-23,0.02,28.0,15.0,21.5
1993-12-24,0.001,25.0,12.0,18.5
1993-12-25,0.02,16.0,7.0,11.5
1993-12-26,0.0,16.0,3.0,9.5
1993-12-27,0.001,10.0,2.0,6.0
1993-12-28,0.0,13.0,0.0,6.5
1993-12-29,0.0,21.0,0.0,10.5
1993-12-30,0.02,24.0,2.0,13.0
1993-12-31,0.0,28.0,1.0,14.5
1994-01-01,0.0,nan,nan,nan
1994-01-02,0.0,42.0,22.0,32.0
1994-01-03,nan,28.0,22.0,25.0
1994-01-04,nan,29.0,24.0,26.5
1994-01-05,0.0,25.0,5.0,15.0
1994-01-06,nan,27.0,4.0,15.5
1994-01-07,0.0,nan,-7.0,nan
1994-01-08,0.0,13.0,-12.0,0.5
1994-01-09,0.0,8.0,-9.0,-0.5
1994-01-10,0.0,nan,-3.0,nan
1994-01-11,nan,33.0,22.0,27.5
1994-01-12,0.0,32.0,12.0,22.0
1994-01-13,0.0,32.0,12.0,22.0
1994-01-14,0.0,17.0,-9.0,4.0
1994-01-15,0.0,-2.0,-19.0,-10.5
1994-01-16,0.0,-2.0,-20.0,-11.0
1994-01-17,nan,7.0,nan,nan
1994-01-18,0.0,5.0,-22.0,-8.5
1994-01-19,0.0,-13.0,-23.0,-18.0
1994-01-20,0.0,2.0,-21.0,-9.5
1994-01-21,0.0,10.0,-12.0,-1.0
1994-01-22,0.0,21.0,4.0,12.5
1994-01-23,0.0,36.0,13.0,24.5
1994-01-24,0.0,39.0,27.0,33.0
1994-01-25,0.001,37.0,27.0,32.0
1994-01-26,nan,33.0,20.0,26.5
1994-01-27,nan,24.0,19.0,21.5
1994-01-28,0.0,30.0,24.0,27.0
1994-01-29,0.0,30.0,17.0,23.5
1994-01-30,0.0,nan,nan,nan
1994-01-31,nan,24.0,0.0,12.0
1994-02-01,0.0,8.0,-8.0,0.0
1994-02-02,nan,12.0,-9.0,1.5
1994-02-03,nan,21.0,0.0,10.5
1994-02-04,nan,16.0,-1.0,7.5
1994-02-05,nan,17.0,9.0,13.0
1994-02-06,nan,24.0,9.0,16.5
1994-02-07,nan,30.0,4.0,17.0
1994-02-08,nan,15.0,1.0,8.0
1994-02-09,nan,15.0,5.0,10.0
1994-02-10,nan,12.0,-7.0,2.5
1994-02-11,nan,15.0,-5.0,5.0
1994-02-12,nan,23.0,-7.0,8.0
1994-02-13,nan,23.0,13.0,18.0
1994-02-14,0.0,27.0,14.0,20.5
1994-02-15,0.0,44.0,14.0,29.0
1994-02-16,0.0,40.0,14.0,27.0
1994-02-17,0.0,42.0,14.0,28.0
1994-02-18,0.0,52.0,37.0,44.5
1994-02-19,0.0,56.0,37.0,46.5
1994-02-20,1.03,59.0,38.0,48.5
1994-02-21,0.0,nan,27.0,nan
1994-02-22,0.0,34.0,22.0,28.0
1994-02-23,nan,26.0,20.0,23.0
1994-02-24,nan,25.0,11.0,18.0
1994-02-25,nan,21.0,2.0,11.5
1994-02-26,nan,25.0,6.0,15.5
1994-02-27,nan,18.0,-2.0,8.0
1994-02-28,nan,24.0,-3.0,10.5
1994-03-01,0.001,29.0,18.0,23.5
1994-03-02,0.0,27.0,12.0,19.5
1994-03-03,0.0,33.0,12.0,22.5
1994-03-04,0.0,44.0,23.0,33.5
1994-03-05,0.0,50.0,23.0,36.5
1994-03-06,0.0,51.0,nan,nan
1994-03-07,0.0,52.0,33.0,42.5
1994-03-08,0.0,47.0,24.0,35.5
1994-03-09,0.0,35.0,23.0,29.0
1994-03-10,0.0,32.0,21.0,26.5
1994-03-11,0.0,36.0,18.0,27.0
1994-03-12,0.0,36.0,19.0,27.5
1994-03-13,0.001,54.0,19.0,36.5
1994-03-14,0.03,44.0,24.0,34.0
1994-03-15,0.01,51.0,32.0,41.5
1994-03-16,0.0,46.0,21.0,33.5
1994-03-17,0.0,36.0,18.0,27.0
1994-03-18,0.0,36.0,19.0,27.5
1994-03-19,0.0,37.0,21.0,29.0
1994-03-20,0.0,48.0,22.0,35.0
1994-03-21,0.34,47.0,36.0,41.5
1994-03-22,0.04,55.0,41.0,48.0
1994-03-23,0.0,67.0,41.0,54.0
1994-03-24,0.02,63.0,37.0,50.0
1994-03-25,0.0,43.0,31.0,37.0
1994-03-26,0.0,37.0,28.0,32.5
1994-03-27,0.19,48.0,28.0,38.0
1994-03-28,0.0,53.0,26.0,39.5
1994-03-29,0.11,46.0,nan,nan
1994-03-30,nan,42.0,22.0,32.0
1994-03-31,0.0,42.0,22.0,32.0
1994-04-01,0.0,53.0,28.0,40.5
1994-04-02,0.0,59.0,37.0,48.0
1994-04-03,0.0,67.0,33.0,50.0
1994-04-04,0.0,39.0,32.0,35.5
1994-04-05,0.04,61.0,31.0,46.0
1994-04-06,0.0,33.0,28.0,30.5
1994-04-07,0.0,34.0,22.0,28.0
1994-04-08,0.0,43.0,21.0,32.0
1994-04-09,0.0,59.0,nan,nan
1994-04-10,0.0,66.0,39.0,52.5
1994-04-11,0.0,50.0,36.0,43.0
1994-04-12,0.06,45.0,38.0,41.5
1994-04-13,0.56,54.0,38.0,46.0
1994-04-14,0.03,52.0,41.0,46.5
1994-04-15,0.02,67.0,43.0,55.0
1994-04-16,0.1,64.0,44.0,54.0
1994-04-17,0.0,63.0,43.0,53.0
1994-04-18,0.7,66.0,43.0,54.5
1994-04-19,0.03,84.0,45.0,64.5
1994-04-20,0.0,68.0,38.0,53.0
1994-04-21,0.0,60.0,36.0,48.0
1994-04-22,0.0,51.0,35.0,43.0
1994-04-23,0.0,53.0,34.0,43.5
1994-04-24,0.0,70.0,38.0,54.0
1994-04-25,0.0,83.0,52.0,67.5
1994-04-26,0.17,83.0,48.0,65.5
1994-04-27,0.0,86.0,48.0,67.0
1994-04-28,0.0,55.0,33.0,44.0
1994-04-29,0.36,50.0,35.0,42.5
1994-04-30,0.0,54.0,37.0,45.5
1994-05-01,0.57,nan,32.0,nan
1994-05-02,0.03,56.0,nan,nan
1994-05-03,0.0,58.0,34.0,46.0
1994-05-04,0.0,58.0,33.0,45.5
1994-05-05,0.0,60.0,35.0,47.5
1994-05-06,0.02,68.0,36.0,52.0
1994-05-07,0.0,49.0,34.0,41.5
1994-05-08,0.13,53.0,38.0,45.5
1994-05-09,0.0,68.0,41.0,54.5
1994-05-10,0.0,70.0,42.0,56.0
1994-05-11,0.0,64.0,42.0,53.0
1994-05-12,0.16,75.0,40.0,57.5
1994-05-13,0.0,56.0,39.0,47.5
1994-05-14,0.0,63.0,42.0,52.5
1994-05-15,0.18,65.0,51.0,58.0
1994-05-16,0.0,75.0,42.0,58.5
1994-05-17,0.0,54.0,39.0,46.5
1994-05-18,0.0,56.0,37.0,46.5
1994-05-19,0.0,61.0,38.0,49.5
1994-05-20,0.0,62.0,39.0,50.5
1994-05-21,0.0,73.0,42.0,57.5
1994-05-22,0.0,82.0,50.0,66.0
1994-05-23,0.0,86.0,53.0,69.5
1994-05-24,0.23,74.0,nan,nan
1994-05-25,0.0,73.0,56.0,64.5
1994-05-26,0.03,64.0,48.0,56.0
1994-05-27,0.001,50.0,33.0,41.5
1994-05-28,0.0,57.0,33.0,45.0
1994-05-29,0.0,80.0,nan,nan
1994-05-30,0.0,82.0,52.0,67.0
1994-05-31,0.0,86.0,65.0,75.5
1994-06-01,0.0,84.0,57.0,70.5
1994-06-02,0.0,59.0,44.0,51.5
1994-06-03,0.0,62.0,40.0,51.0
1994-06-04,0.0,66.0,nan,nan
1994-06-05,0.0,73.0,43.0,58.0
1994-06-06,0.33,86.0,54.0,70.0
1994-06-07,0.0,86.0,60.0,73.0
1994-06-08,0.1,75.0,46.0,60.5
1994-06-09,0.0,59.0,40.0,49.5
1994-06-10,0.0,66.0,37.0,51.5
1994-06-11,0.0,70.0,42.0,56.0
1994-06-12,0.1,80.0,52.0,66.0
1994-06-13,0.18,86.0,nan,nan
1994-06-14,0.02,89.0,58.0,73.5
1994-06-15,0.0,94.0,61.0,77.5
1994-06-16,0.0,96.0,75.0,85.5
1994-06-17,0.0,92.0,69.0,80.5
1994-06-18,0.0,90.0,68.0,79.0
1994-06-19,0.0,90.0,66.0,78.0
1994-06-20,0.1,78.0,65.0,71.5
1994-06-21,0.41,89.0,68.0,78.5
1994-06-22,0.0,81.0,57.0,69.0
1994-06-23,0.0,82.0,57.0,69.5
1994-06-24,2.05,67.0,57.0,62.0
1994-06-25,0.09,67.0,55.0,61.0
1994-06-26,0.16,85.0,58.0,71.5
1994-06-27,0.01,73.0,56.0,64.5
1994-06-28,0.0,75.0,55.0,65.0
1994-06-29,0.0,84.0,64.0,74.0
1994-06-30,0.0,77.0,58.0,67.5
1994-07-01,0.0,68.0,59.0,63.5
1994-07-02,nan,nan,nan,nan
1994-07-03,nan,64.0,50.0,57.0
1994-07-04,0.0,71.0,60.0,65.5
1994-07-05,1.41,89.0,67.0,78.0
1994-07-06,0.0,94.0,nan,nan
1994-07-07,0.0,90.0,67.0,78.5
1994-07-08,0.02,86.0,68.0,77.0
1994-07-09,0.0,85.0,64.0,74.5
1994-07-10,0.02,76.0,57.0,66.5
1994-07-11,0.0,68.0,54.0,61.0
1994-07-12,0.0,83.0,55.0,69.0
1994-07-13,0.72,89.0,61.0,75.0
1994-07-14,0.0,66.0,60.0,63.0
1994-07-15,0.0,69.0,64.0,66.5
1994-07-16,0.0,78.0,62.0,70.0
1994-07-17,0.01,80.0,61.0,70.5
1994-07-18,0.0,83.0,62.0,72.5
1994-07-19,0.0,85.0,63.0,74.0
1994-07-20,0.16,84.0,68.0,76.0
1994-07-21,0.11,89.0,68.0,78.5
1994-07-22,0.18,83.0,64.0,73.5
1994-07-23,0.0,81.0,64.0,72.5
1994-07-24,0.0,85.0,65.0,75.0
1994-07-25,0.0,81.0,64.0,72.5
1994-07-26,0.0,81.0,56.0,68.5
1994-07-27,0.0,75.0,56.0,65.5
1994-07-28,0.08,71.0,55.0,63.0
1994-07-29,0.0,71.0,53.0,62.0
1994-07-30,0.0,76.0,53.0,64.5
1994-07-31,0.0,82.0,61.0,71.5
1994-08-01,0.0,86.0,62.0,74.0
1994-08-02,0.18,86.0,65.0,75.5
1994-08-03,0.0,74.0,56.0,65.0
1994-08-04,0.28,88.0,57.0,72.5
1994-08-05,0.3,79.0,50.0,64.5
1994-08-06,0.0,65.0,47.0,56.0
1994-08-07,0.0,69.0,47.0,58.0
1994-08-08,0.0,73.0,51.0,62.0
1994-08-09,0.0,83.0,58.0,70.5
1994-08-10,0.0,63.0,55.0,59.0
1994-08-11,0.95,64.0,55.0,59.5
1994-08-12,0.001,66.0,59.0,62.5
1994-08-13,1.03,72.0,61.0,66.5
1994-08-14,0.05,81.0,56.0,68.5
1994-08-15,0.0,72.0,56.0,64.0
1994-08-16,0.0,72.0,54.0,63.0
1994-08-17,0.0,76.0,54.0,65.0
1994-08-18,0.0,77.0,56.0,66.5
1994-08-19,0.85,78.0,63.0,70.5
1994-08-20,0.2,88.0,nan,nan
1994-08-21,0.0,nan,nan,nan
1994-08-22,0.0,75.0,54.0,64.5
1994-08-23,0.0,75.0,53.0,64.0
1994-08-24,0.0,81.0,58.0,69.5
1994-08-25,0.0,86.0,69.0,77.5
1994-08-26,0.0,91.0,68.0,79.5
1994-08-27,0.0,84.0,67.0,75.5
1994-08-28,0.0,87.0,67.0,77.0
1994-08-29,0.0,77.0,54.0,65.5
1994-08-30,0.0,77.0,54.0,65.5
1994-08-31,0.0,nan,nan,nan
1994-09-01,0.0,69.0,48.0,58.5
1994-09-02,0.0,65.0,48.0,56.5
1994-09-03,0.0,nan,nan,nan
1994-09-04,0.0,nan,nan,nan
1994-09-05,0.0,65.0,56.0,60.5
1994-09-06,0.0,66.0,58.0,62.0
1994-09-07,0.0,77.0,51.0,64.0
1994-09-08,0.0,77.0,nan,nan
1994-09-09,0.0,80.0,60.0,70.0
1994-09-10,0.66,81.0,59.0,70.0
1994-09-11,0.0,nan,nan,nan
1994-09-12,0.0,78.0,62.0,70.0
1994-09-13,0.0,86.0,64.0,75.0
1994-09-14,0.0,88.0,66.0,77.0
1994-09-15,0.0,88.0,71.0,79.5
1994-09-16,0.0,90.0,72.0,81.0
1994-09-17,0.0,84.0,59.0,71.5
1994-09-18,0.0,72.0,53.0,62.5
1994-09-19,0.0,76.0,52.0,64.0
1994-09-20,0.0,79.0,55.0,67.0
1994-09-21,0.0,84.0,nan,nan
1994-09-22,0.0,80.0,62.0,71.0
1994-09-23,0.11,71.0,61.0,66.0
1994-09-24,0.05,69.0,60.0,64.5
1994-09-25,0.07,65.0,57.0,61.0
1994-09-26,0.06,68.0,52.0,60.0
1994-09-27,0.54,65.0,51.0,58.0
1994-09-28,0.02,59.0,50.0,54.5
1994-09-29,0.0,64.0,44.0,54.0
1994-09-30,0.0,67.0,nan,nan
1994-10-01,0.0,68.0,48.0,58.0
1994-10-02,0.0,67.0,49.0,58.0
1994-10-03,0.0,60.0,52.0,56.0
1994-10-04,0.0,58.0,52.0,55.0
1994-10-05,0.0,58.0,40.0,49.0
1994-10-06,0.0,61.0,40.0,50.5
1994-10-07,0.0,74.0,49.0,61.5
1994-10-08,0.06,75.0,56.0,65.5
1994-10-09,0.6,57.0,43.0,50.0
1994-10-10,0.0,56.0,34.0,45.0
1994-10-11,0.0,56.0,33.0,44.5
1994-10-12,0.0,58.0,nan,nan
1994-10-13,0.0,61.0,40.0,50.5
1994-10-14,0.0,63.0,42.0,52.5
1994-10-15,0.0,63.0,49.0,56.0
1994-10-16,0.0,nan,nan,nan
1994-10-17,0.0,67.0,55.0,61.0
1994-10-18,0.17,76.0,58.0,67.0
1994-10-19,0.01,69.0,61.0,65.0
1994-10-20,0.0,72.0,49.0,60.5
1994-10-21,0.0,63.0,42.0,52.5
1994-10-22,0.0,70.0,42.0,56.0
1994-10-23,0.0,69.0,46.0,57.5
1994-10-24,0.0,58.0,41.0,49.5
1994-10-25,0.0,56.0,40.0,48.0
1994-10-26,0.0,45.0,38.0,41.5
1994-10-27,0.0,49.0,33.0,41.0
1994-10-28,0.0,56.0,nan,nan
1994-10-29,0.0,62.0,nan,nan
1994-10-30,0.0,62.0,33.0,47.5
1994-10-31,0.65,63.0,44.0,53.5
1994-11-01,1.64,47.0,36.0,41.5
1994-11-02,0.0,53.0,nan,nan
1994-11-03,0.16,67.0,nan,nan
1994-11-04,0.56,63.0,46.0,54.5
1994-11-05,1.51,53.0,43.0,48.0
1994-11-06,0.0,54.0,34.0,44.0
1994-11-07,0.0,57.0,nan,nan
1994-11-08,0.6,60.0,44.0,52.0
1994-11-09,0.01,47.0,34.0,40.5
1994-11-10,0.0,48.0,36.0,42.0
1994-11-11,0.0,49.0,40.0,44.5
1994-11-12,0.0,nan,nan,nan
1994-11-13,0.0,53.0,40.0,46.5
1994-11-14,0.04,63.0,52.0,57.5
1994-11-15,0.0,61.0,34.0,47.5
1994-11-16,0.0,47.0,32.0,39.5
1994-11-17,0.0,48.0,35.0,41.5
1994-11-18,0.0,50.0,nan,nan
1994-11-19,0.0,51.0,28.0,39.5
1994-11-20,nan,nan,nan,nan
1994-11-21,nan,52.0,48.0,50.0
1994-11-22,0.0,48.0,25.0,36.5
1994-11-23,0.0,48.0,nan,nan
1994-11-24,0.0,49.0,29.0,39.0
1994-11-25,0.0,45.0,30.0,37.5
1994-11-26,nan,nan,nan,nan
1994-11-27,nan,nan,nan,nan
1994-11-28,nan,53.0,29.0,41.0
1994-11-29,0.0,35.0,30.0,32.5
1994-11-30,0.001,34.0,24.0,29.0
1994-12-01,0.0,35.0,nan,nan
1994-12-02,0.0,51.0,nan,nan
1994-12-03,0.0,54.0,nan,nan
1994-12-04,0.0,54.0,37.0,45.5
1994-12-05,0.0,50.0,38.0,44.0
1994-12-06,0.001,46.0,32.0,39.0
1994-12-07,0.52,32.0,30.0,31.0
1994-12-08,0.001,33.0,18.0,25.5
1994-12-09,0.001,35.0,23.0,29.0
1994-12-10,0.0,31.0,24.0,27.5
1994-12-11,0.0,31.0,11.0,21.0
1994-12-12,0.0,20.0,9.0,14.5
1994-12-13,0.0,27.0,17.0,22.0
1994-12-14,0.0,26.0,18.0,22.0
1994-12-15,0.001,32.0,20.0,26.0
1994-12-16,0.01,35.0,32.0,33.5
1994-12-17,0.22,39.0,32.0,35.5
1994-12-18,0.0,39.0,29.0,34.0
1994-12-19,0.0,34.0,19.0,26.5
1994-12-20,0.0,35.0,23.0,29.0
1994-12-21,0.0,40.0,27.0,33.5
1994-12-22,0.0,50.0,26.0,38.0
1994-12-23,0.001,49.0,26.0,37.5
1994-12-24,0.0,40.0,35.0,37.5
1994-12-25,0.0,38.0,28.0,33.0
1994-12-26,0.0,51.0,21.0,36.0
1994-12-27,0.0,52.0,22.0,37.0
1994-12-28,0.0,41.0,33.0,37.0
1994-12-29,0.0,35.0,30.0,32.5
1994-12-30,0.0,35.0,30.0,32.5
1994-12-31,nan,nan,nan,nan
1995-01-01,0.06,nan,nan,nan
1995-01-02,0.0,18.0,6.0,12.0
1995-01-03,0.0,14.0,6.0,10.0
1995-01-04,0.0,15.0,-1.0,7.0
1995-01-05,0.0,5.0,-1.0,2.0
1995-01-06,0.06,20.0,-1.0,9.5
1995-01-07,0.08,25.0,20.0,22.5
